first	second	opt	dist	bytes
10111001001111000101010010110010100	11100110100011100011010010101010100	11	11	58026048
11110001001110110100011100001100100	11111010000110100100110100110010100	11	11	71089080
11101110010100110100001110010010100	11111010010100011110001011001000100	9	9	14506728
11111001001100100111000111000100100	11111010000110010100111100101001000	17	17	915742656
11011000111010011010110000110100100	11011101100101000101010010101100100	10	10	35103744
11101001100110100011011100011100000	11111001011100001010010101001011000	19	19	962571544
11101001101001100011100100110100100	11110011001010011100010011100010100	18	18	951767304
10110111001010100110011000101010100	10111110010010011110001001110001000	19	19	1023336584
11101010011110010111100000100100100	11110100110100100110011000111001000	19	19	1022325968
11110101100011100100110010101000100	11110110001110110000101001001011000	16	16	658472096
11110001010011001111100010110000100	11011010100110111000010111000011000	16	16	652254504
11001110001110100011111000011010000	11111010100010011001110010011100000	11	11	58463416
11101100110001100101001010110011000	11011100101100100101100011100010100	12	12	115724136
10111010001111001001101001001011000	11001101011001001101001100111000100	20	20	1027833312
11110111000010100110101000111001000	10111110001110101000111001001000100	15	15	375044136
11110011101001000100111100010010100	11111000011011001100110001011010000	20	22	1029508280
11011100111000100110001100110010100	11011000111100100111010100010101000	16	16	576139744
11110011001010100011100101001011000	11010011111001101000110100011100000	16	16	627411808
11111001000110100110101010010010100	11010011001111110001001001101000100	14	14	286044600
11111100100100110001011100100101000	11100111001011000101100100111001000	15	15	557707096
11100111110001000100110011010011000	11110010100011110000110110100010100	13	13	256361904
11111000011100011001100100101101000	11110100101001110001100011101100000	15	15	509348696
11001011101010001110100111000011000	11001110110001011000101110010101000	14	14	368535688
11110101000110001011100100101100100	11110001101100110001001100111001000	16	16	563385584
11111100011000100010110011001100100	11100010110111001110100010001100100	17	18	670296168
11111001101100001001011000110100100	11110110100011000101111010001000100	14	14	333494792
11101001111010001010010101001011000	11111001100001010011001011001100100	17	18	840525488
11011101001001101001011010001010100	11111010100001100011101000111010000	13	13	192721408
11100111011000001110100100111001000	11101110100001100011100100111100000	12	12	123370504
11101001100110001011001100110010100	11110100011000110011100111000101000	13	13	247683824
11111100010111000001100100111000100	10110111000100111001101001100010100	18	18	836117992
11001110011110001101100011000110000	11110001110010001110011001001011000	17	17	812583528
10111111001100001101100010100101000	11111001110000001111000101001101000	11	11	60178560
11111010100110001001110001011100000	11110001100101001101010010110101000	16	16	561185432
11010100110111001001001110010010100	11100110100110111000011101001000100	15	15	538377312
11110011010100001100101110110001000	11111000110011000110010011101000100	14	14	253195576
11110010011111001101001000100100100	11110011010100010101100110010101000	17	17	877841120
11110011011110000101001010010101000	11111011011000100010011010100010100	17	17	808357104
11110001001110010011111100001100000	11100100111110100001001110011010000	12	12	151312168
10111110011001000100111100100100100	11101100011001110001001101001010100	17	17	857643504
11111010001001011010011100101001000	11100111100000111001001100111000100	18	18	915166504
11110011000100111011001010001100100	11011101001001110100001100111000100	17	18	750272472
11110100100101001111001000111000100	11101001110010101010011001100011000	13	13	230956632
11011100101100011000110100110010100	11011110100001100110111010000101000	20	20	1036296584
11001111110000110110000100110100100	11110100111010011000100110100010100	17	17	764345824
11110100100111010010011100001110000	11101001111100010101000011100110000	11	11	71808840
11100110001101001011110100100101000	11011001001011110100100111001000100	17	17	702501656
11100101001100111101100010100011000	11110011101100010011001000110011000	15	15	501959816
11001111001001110110001001110001000	11110101011000101101000100110011000	16	16	671474880
10111110000110001111001100100010100	10110100110011110100100100111000100	18	18	915878536
11011001011000111000110010110110000	11111000110110001100100111010100000	15	15	427401248
11101001110001001101001111000010100	11101001110010100100110010111000100	10	10	45790792
11101110001001110010110100100010100	11101111100001000101101001100100100	11	11	77900352
11101010001111000110001101001010100	11100101110010011001001100101100100	13	13	217098744
11111000001100110100111001011000100	11111001100100100101110010010110000	19	20	979521328
11100111001011010010011010011000100	11011100010011011110000110001110000	19	20	1036671336
11110101101100010001010100101011000	11001111010001111001100001010011000	14	14	237080984
11101001010110010011100100110110000	11100101001101010011110010101001000	12	12	133351992
11111110010000011101101010001100000	11100101001110001110010100111010000	13	13	139417488
10111010101011000110100111000100100	11110100001111010111000010001011000	18	18	949130160
11110010100111000110110010010100100	11100111000100111011100001001010100	14	14	429685592
11110010001111010100110001100100100	11111001100001111001000011001110000	11	11	70292584
11110100100110010011010100111000100	11110011001010010011101001010010100	11	11	81545128
11101100100011100100111000101011000	11111000010110011001010011100100100	17	17	780991696
11010011101100011001001110101001000	11111001000110110010011010010100100	22	22	1049558160
11001110100110011010010011101001000	11011110000101110000111001011000100	15	15	607492624
11011010001101100110010010101110000	10110110101001100101010011001011000	11	11	43929536
11110010010011011001001100110010100	11101000111100110001001110001100100	10	10	27486008
11101001011100011001010011001110000	11100100111100100101011001001110000	11	11	72986576
11111101000010101001111100001001000	11110101010001100011101100101000100	11	11	58450968
11100101001111100100011100101001000	11001111011100111001000110000100100	12	13	115813144
11100111001001011000111101001001000	11001111100100100110011001001011000	11	11	62280104
11010111000111100110010010100100100	11111000011100100110001110110001000	18	18	943731000
10110111001010001101011010001101000	11101100101001101001100100110101000	17	17	641225424
11101000111110000110011100100100100	11011000111100111000100110010100100	11	11	72202216
11110010101001010011110010100100100	11111010001110011001000110110000100	14	14	406336896
11110100100101111010100010011010000	11110011011000101100100011010010100	17	18	747782272
11011100110010011110010001010010100	10111111001010001111000010001100100	11	11	65551664
11100110010100111000110011001010100	11101111000101110000011000110110000	15	15	553131496
11111010100101010010011010010010100	11110011000101100011111000101001000	14	14	383565080
11010110001011110100010011001100100	11110001100100111000101011001100100	10	10	31367456
11111011000100101110001001001101000	11101001110111000100010101101000100	17	17	742482560
11100100111100101010100100101110000	11111001100110011100010010010010100	9	9	18096600
11101011010011001001101100001011000	11111100111001100001010001001110000	15	15	461132160
11111000011011001001001111100000100	11010011001100111100100101100011000	13	13	176717528
11100011110000111001011110000011000	10111100100101011001001100111010000	17	18	744397096
11111100100011000101001110100010100	11111100011001101001110000110001000	12	12	152641032
11011100010011101100101100001110000	11100111100011000101101000110011000	16	16	624583256
11110010101001100100110011010011000	11110000111110100001010010111010000	14	14	384569480
11111000011001111001001010100100100	11111010000111100011001100010100100	11	11	89552040
11111001001011000100111000111010000	11001111000111001101100001100101000	17	17	661754848
10101110011010010011101100100101000	11111001001010100100110100110100100	17	17	730586200
11100011100101001111101010000010100	11110001001110011111001000110100000	15	15	572588192
11101001111000011100010010101101000	11101011001100010100111101000110000	14	14	340103032
11111000111111100000100011000010100	11001101001110100111000100101101000	14	14	273522440
11110101010001101010011001100011000	11111010011010001100101100010100100	17	17	839304888
11100110010011001101100110010010100	10111101000110001110111100000011000	12	12	116807352
11111010011000011001100101010011000	11100101011000110010110100110100100	15	15	453892336
11100110001110100100110011010011000	11001110011010011000110100110101000	12	12	114241464
11110110010001100011100011010011000	11011011100010001100101111001000100	16	16	594338280
11110100111010001100010100101100100	11100111000101011010010010110011000	16	16	632321168
11110010011011000111100001100010100	11110001110001110010011001100100100	15	16	545099888
11111010000111001001010011010100100	11011110100100100100111001101000100	16	16	676984128
11101011001001111001010001010011000	11101101001001001110100010110010100	8	8	4191232
11101100011110001100010010111000100	11101001101010011010001110011000100	11	11	70149784
11011010010100111100110001001101000	11110100011100001111000101001110000	13	13	225945960
11101010011010010101001011011000100	11011111001110010001000111000100100	15	15	437157032
10111010010100111001100101001011000	11111001110010001010100110010100100	15	15	462380456
11010011100111001100111000101000100	11111001001001100100111100100011000	20	21	1028320288
11001101001100110100111101000101000	11101001110000111100100100111000100	15	15	470608440
11110111000101100011011000011010000	11110110010001010100111110010001000	18	18	912721336
11110101001110100100110010110000100	11010011011100100011100101001101000	15	15	444621608
11100100101110011001001101001100100	11100110011100100011110000111000100	15	15	560295504
11010011100111001001101001100100100	11111100101000011011000110010011000	20	20	1049287320
11111000110010101010011100001110000	11111101001001011000110100010010100	13	13	286134312
11011011010100110001110110000010100	11110000111110100100010011001100100	18	18	847943464
11110010001101100100111100001100100	11101011001010011011000110010011000	17	17	852073312
11111000110001110100010011101000100	11010011100111010010001011001110000	15	15	425261808
11011000111110001001100101100010100	11101110011110011010000101000100100	20	20	1054035576
11110011000111101100010001110001000	11100111000110010011100101001110000	12	12	112026296
11111010001001110010001011001101000	11101001111010101000011000111001000	15	15	408360208
11111001001010010010111011100001000	11100101011001010011010011100100100	14	14	245569648
11001111100110001100011001001100100	11011100011000111010100110001101000	13	13	279842592
11110011011000100110001100110100100	11100110111000111000011000111000100	10	10	31849568
10110010110110001110011001100011000	11011010011110110001100100100100100	11	11	78630600
11101001011010100110010011100100100	11101011000110011110001100001110000	17	17	919519296
11110110000110010011111010000011000	11110010011010010100111001001100100	14	14	317210224
11110011000110001111001100011000100	11111001001100110001110100010011000	14	14	379729664
11110011001101000110011000111000100	11110001110110001010011010001101000	15	15	545912760
11100101100100111111000100001100100	11110001011000101110011000101011000	10	10	40705728
11110100100111001100011001100100100	11100111010100110010010110110000100	13	13	273623424
11011010001111100110011010000100100	11110011001110100010011110001000100	16	16	583089968
11001110011100100010110011100100100	11110011000101001111001001010110000	12	12	147418480
11101110001110000011101001001100100	11110101010011100011001001101001000	17	17	754152776
11110001011010010100110110001011000	11110100111000111101100100001000100	19	19	997950096
11011111000011100110000011100011000	11011010011011000100110011001100100	12	12	132291000
11111000100100111100001101010010100	11101101001000110100110111000011000	12	12	155309688
11100101100011001011011010010010100	11110100011000110011010011010010100	12	12	120050552
11110011010100110010011000110011000	11001111001100110100100110100110000	17	17	790678440
11111010010010001101100011011001000	11001110100110100110001111010000100	18	18	760103616
11110010100111001100011100110000100	11111100100001111100000110100100100	12	12	164424888
11110010011101000101100100110100100	11111100001110100100110010001100100	5	5	229512
11111100001101010100101000111000100	11010111010011001001100011001101000	14	14	268702280
11110010011001100011110010010100100	11110100011101011001000101011100000	14	14	428127752
11100111000010110011100100101010100	11110010110001100100110011100100100	14	14	385581584
11100100111001100110111000100011000	11111010011010010001010010110110000	17	18	753305024
11111100110001000100101101001110000	11111001001101001010010110001011000	9	9	12855160
11110010001111010001100011001100100	11110111100011000100010100110101000	20	20	1031984656
11100011110110001001100100101101000	11101001111000101011000011010010100	15	15	456759400
11111000011001010011110010011000100	11101110001001100011001110010110000	11	11	88763056
11111110000100100111010010010100100	11110011000111110000100110001100100	12	12	173564880
10111100011010110011000111000110000	11110010011001001110010011110000100	17	17	764922400
11111001101001000100110011111000000	11110010001011110110000100111100000	17	17	675737560
11100111010011000111100010011000100	11100101001101100011111000010100100	12	12	169687216
11111001001110000111100011011000000	11101001011000110011110011100100000	13	13	174471288
11111001100100111001100000110011000	11100101111000100111001001110000100	15	15	402714808
11110010010011111001101001000100100	11111010100100011110001010011000100	11	11	77557776
11111000100100111100011010111000000	11100111100010101100010100110011000	17	17	686044808
11011001110001100011101010001010100	11101100011010100111001100100011000	16	16	710059656
11111101000011010100111000001100100	11011100001111010001110011000010100	12	12	101772752
11110001110100011100100011100101000	11111100010100010110001110010011000	11	11	77265528
11101011000110011100101001001100100	11111000111100010010100110100010100	17	17	840736776
11101001100101100100110100110011000	11101001100110100101010111000010100	10	10	47927032
11111000100110001110111110010000000	11011001001110001110100110101100000	9	9	9169496
11111000101100011110000110001110000	11011101100000110110001101010100100	15	15	483291304
11101000110111100011001001101001000	11110011100011010010011001100100100	16	16	599405064
11111000011101001100001110100010100	11111101000100110010100011101010000	15	15	487663376
11100100111100010100101110010011000	11111101100010110010000101100110000	16	16	653657528
11101100100110100100111001010011000	11110001101001001101010111010000100	15	15	533601944
11010010111010011010010110001011000	11001111001110100100011001010010100	15	15	433964856
10111110100001111010000101001011000	11110110101100010010100010111100000	18	18	847107800
11111010001011001100010011100110000	11101011000111010010010011110000100	12	12	126652776
11110100010111001001010011101001000	11101010100111011000001110100100100	16	16	720372048
11100101001110110110000110101100000	11110010011111010000100011100010100	18	18	832921504
11110011011010010010011001011000100	11111100011110000101000110100100100	10	10	41042888
11010011110010010110010100101110000	11100110100111001001001101010010100	17	17	832756320
11011100001100111100010010101011000	11001110101001100101100011101001000	17	17	776892168
11111001000011001111001100010100100	11100111000111001100110000111100000	16	16	530399640
10111110100011010100010110100101000	11010101001110001100110110010011000	14	14	285659584
11111100100100100111100001100110000	11101100010011010011001111010000100	14	14	308684904
11100101101100011001110001101000100	11010100111110001100101001001100100	12	12	154641096
11101110001100101000111010011010000	11111110000010011100110100100100100	18	19	833260584
11111101010010011000011011001000100	11111000110001101001001110010010100	11	11	49205488
10111101010110001010100100110101000	11111001101010000110010010101100100	15	15	373376200
11010101010010111001011000111001000	11110101100010011110010010010100100	14	14	360353312
11110001101000111100011100100011000	11011001001011010100111000110100100	16	16	571000032
11111100011000110100010110010100100	10110100110110011011000111001000100	17	19	771495936
11011100110000111000110101100100100	11101001101000110011101000111000100	11	11	63393600
11101100011011000100111100100101000	11101001011101001001001101010011000	14	14	352841032
11111000011110100010101100001100100	11110101001001011111000000110011000	15	15	438302896
11110001010110010110101011000110000	11101001100100110100101100111000100	15	15	506549216
11101001110110001101010011000011000	11101101000100111110010110001000100	17	17	812507816
11110100011100011101001010100101000	11110110010001001110010110001010100	14	14	395794856
11101010011111000100010011101001000	11110001111010000110001100110100100	18	18	988948120
11110001101110010010101100010100100	11111010010010010110101000111000100	13	13	220514040
11111001000011111110001001001001000	11100101001100110101001110100110000	14	14	298185776
11111101001001001010011001001110000	11111001010001101100010011010010100	12	12	174195584
11111100101010010001001011110001000	11111001001100100111100000110010100	13	13	160474592
11111011010001011010100100100011000	10110011111000110110100000111000100	15	16	462785200
11111001101001011000111000110010000	11111100001001001111000110100110000	15	15	549993952
11011100011010100011110000101010100	11100101110100001111001000101101000	15	15	522424920
11110011000111000011100101001101000	11100111100100100100111001010100100	16	16	638166896
11100101101000111100100111001001000	11100101001111011010001001101001000	15	15	562332648
11100011110010001111001010010100100	11010011011010100101001011100010100	15	15	505495448
11110010011100110001110000111100000	11111100100100101001101001001110000	10	10	46876280
11111000010011111000001101100010100	11100011100110100100111010001101000	15	15	448295728
11011100010011010100111100001100100	11110011001011000111100000110011000	18	18	953690928
11110100100111101000110001001100100	11001101100101001110001111000100100	14	14	293684376
11100011001101001110101001100011000	11101001001101001111001101000100100	10	10	33336256
11111001010001100010111001100010100	11111010010100110001100101010011000	10	10	35760032
11110011000111010001010011100101000	11011110110001001001010101001011000	13	13	228984808
11110010111010100001101001100010100	11100100111101000110001101100100100	15	15	389738184
11001111100011000110101100100100100	11110100010011100010111010001011000	17	17	842713112
11110001001111001001100011011000100	11010100110101001101001110011000100	13	14	250166464
11111010100100010011011011000100100	11110110100001101001011001010100100	9	9	12661184
11100101100110010011101100001011000	11111100101010001001001010110100100	15	15	548163856
11101001110011010001010011100110000	11110100010011111100101000010100100	15	15	556821312
11011101001001100011011000110110000	11101001101001001111000011100100100	16	16	554302272
11110011100110001011001101001000100	11100101100111110000100011001010100	19	20	984061800
11111001110000011001111000110001000	11110011001101000011101001010100100	14	14	326396912
11111000110110000110011010010010100	11101010100100111100101000101100100	17	17	776656656
11001110110010011011010010011000100	11110010011010010100111001010011000	16	16	709778008
11100100111110000111001010100100100	11001111100100011001001011001100100	13	13	208811264
11111001011010100010010010110010100	11110110100011100001100110010010100	16	16	559880304
11110100011100001110010011100010100	11111010100011010100101110000011000	17	17	813798456
11100110010011011001001100101100100	11100110110100111100010010010011000	12	12	114180976
11100111001000111110010010001100100	11101110001001011000111001011000100	15	15	520808064
11110100011001010101100101010011000	11110000110100111100011100100110000	15	15	523070712
11001101110001001101111000100101000	11010111001010010101010100111100000	17	17	796760512
11110010011010001101110000111100000	11101010011100010010111010010010100	12	12	123274584
11101001010011101000110100111001000	10111100110010100100110100101011000	11	11	59529576
11010011010011110001001111000110000	11011111110000001111100000010011000	18	18	919519976
11111010001100011001010011101100000	11100110110010101001100110001101000	19	20	1015657464
11110010010011101010011000110011000	11100011110111001010001001010011000	12	12	146924576
11101001010011110001001111010010000	11111100011001001010011100001010100	17	17	862419720
11111011001001111010000100101001000	11100100111101000111100011100001000	18	19	976281848
11100101111110100010100001001100100	11110010011101001001001111000100100	15	15	500213040
11101001111010011000100010101010100	11110010010100101111000101010010100	18	18	879273216
11001111100011000110010100101100100	11111001100001100111110000100010100	13	13	249123304
11101001001111010010010101001100100	11111000110010011110010001100010100	15	15	575506160
11111110001111000010100011000011000	11010111001010010110101000111000100	18	18	939909032
11101110010001100111001000110010100	11100110110011100000110101100010100	18	18	868610616
11101100010011011001100010101011000	11010110010011101110000011010100100	10	10	26972792
11110011000111100100011100100011000	11101001100011101001100011011000100	18	18	917725064
10111101010100101001010011100011000	11110110100010001100111010100011000	16	16	633757648
11111100100010110001101001001100100	11101010010011011100100100111000100	15	15	447500728
11110111000010101001010100101010100	11110001111001001001011000110010100	9	9	15795168
11101011000100111001001100111000100	11110001001110101101000100101101000	13	13	183911728
11011011000011011010011010011010000	11010100111101100101001100011001000	13	13	180155848
11100011011100100110001110101100000	11100111011000101000111100011000100	16	16	628387744
11111000011110000100110010110011000	11101000111010011011001001100011000	10	10	25547256
11110001001100111111000100010010100	11101100011000110100110110110100000	15	15	533102560
11011100011010010011110011010010000	11110010101100010011110100010011000	14	15	391914688
11011101001100011001100100111001000	10111001001100111001100011001101000	13	13	194873624
11110100010111001011001001011000100	11111101000001010100111010110000100	12	12	147272560
11111000111000011100101000110011000	11011011000100110011110001010110000	15	15	413277960
11110011111100010000111000110000100	11110010011001110011100010011000100	16	18	684847152
11111010000101100100111010001100100	11111100001000111010011010010011000	11	11	81782224
11101100011011010001001111000101000	11100011110110100110001010010100100	17	17	755460808
11111001101000010111010100100100100	11100110001110011001100101100011000	15	15	352523712
11111010011100100011010010110010000	11110110000011100100111010110000100	16	16	586457200
11110001111000011010001110010011000	11100111100101100011010011001010000	17	17	808624160
11010011110110010011110010000010100	11101001110010001111010100110100000	13	13	259262592
11010110101001100100110011110010000	11110100111001010010110010010010100	19	19	1018879848
11111100001000111100100011010010100	11001011100111000011100110001010100	16	16	584251600
11100011101110000110100010111000100	11001011111010100000101100110011000	11	11	48463568
11110010100110011001011100011000100	10111110001010100110100100111100000	18	18	963062528
11011101010010010111001101000010100	10111101010011101001100100100010100	10	10	20701288
11110000111000110100111101001000100	11011110001001110100110101011000000	17	17	790090416
11011011100010110101100100100011000	11110100100100110101001101100011000	17	17	686414312
10110110011101000101100011001110000	11111000011001111000010100110010100	19	19	966775728
11011001110101000111001111000000100	11101001111000001111000100110101000	14	14	304870936
11111100001110001010011100010011000	11110001110100111000011000111000100	10	10	40585520
11110001100101100011100101001011000	11111010001100100111001010001101000	14	14	364868416
11010011101001111000110001101001000	11110111010010001001100010110100100	16	16	722854632
11111010110001101100001100100100100	11001100111010011001100010110010100	18	19	827304400
11111001100011010100110000110011000	11110010011001001110001101001101000	16	16	547072904
11111000100110010110010011010010100	11100111001110100110110001000100100	17	17	821960352
10110100101100101011011000111000100	11101010011001100100110010110100100	11	11	55997032
11100011111001000111001010001100100	11011110001011001100010011100101000	18	18	930981408
11101101101010010011000011001010100	11111110001001001010100101010100100	15	15	401031440
11111010010100001111001001001100100	11100100111110010010110000101100100	12	12	119103376
11101001111100001101000111000010100	11010011110010110001011100001101000	15	15	488424360
11110100111100100100100110010100100	11110101001010010101100011100010100	15	15	605126624
11111000110110010010011110010000100	11011001101100001111000011100011000	13	13	191355520
11110010011101010010010011101001000	11100101001111101000100010110100100	14	14	412313320
11110001011000110011011000111000100	10111101010001101001001011101001000	20	21	1009329864
11100110100111001001100101100100100	10111111000100100110110001100100100	13	13	241155568
11101011001110100001010110100100100	11111100011000111000011001001011000	17	17	752581224
11100110100101001111000101001101000	11101100100100111001110100011000100	19	19	1034505200
11111011110001010010001010101001000	11110100101100011100010100101110000	14	14	276217752
11111101010001110001110000110001000	11111100101000011011010010100110000	14	14	343166392
11001110011010011110110001001010000	11101001001010110101101100100010100	21	21	1046182080
11101100110010011010001111000100100	11101100011010010011100110010011000	13	13	266433760
11100111001010100110010011110000100	11110001110110011000111000011010000	17	17	952513192
11100110100011110101001100010101000	11111101100000100101101000110101000	12	12	124609072
11111101001000010110011000111000100	11111011001000111001110010010001000	12	12	117309320
11100011100110101001100011010100100	11011010010101011000111110001001000	18	18	928011488
11101001101100011111000110001001000	11110001010100101010111001101000100	13	13	251519496
11001110100100111100110001010010100	11100011110010010011100100101100100	11	12	87031144
11111101001111100001001000010010100	11101001010010111100011010100100100	16	17	711033664
11100111010011100011000101010011000	11001101011000111110010001100100100	16	16	678613224
11110100110010001111001001001110000	11111100101001100011000110100010100	12	12	139187352
11110010110001111000011110000011000	11111000101011000011101000101100100	16	16	667314000
11110001001111010001001110011000100	11110011001101000111010010010100100	13	13	217642448
11101110100100011110000011010100100	11010101001111000100111110001001000	18	18	836134784
11100011110010110000111000110110000	11110000110101100100110011010100100	10	10	35027080
11001110111100000101011000110101000	11101100010011011001110000111001000	15	15	426706632
11101110100100110100011010100011000	11101100010011101010010011101000100	14	14	259281720
11110011000110010100101111001001000	11010101001111011001001100010100100	14	14	262666800
11110101001100110100010011100101000	11111100101001001001100011100011000	12	13	133330656
11101101010000111100110001110000100	11110100011110100100100101001100100	15	15	418510824
11001111110110010010010010110001000	11111001000110100111010000110100100	20	20	1045300776
11111001000110111110000110001000100	11111001001001111011001100000110000	13	13	225029912
11100110101000110011011100011000100	11110100100100110111010001100110000	18	18	818126728
11111000110100001111000101100110000	11101100011001001110001011100010100	12	12	96633688
11010011011000101101101110000100100	11010011010100111100011001100010100	10	10	35425120
11101100100110010110101001010010100	11001111001011000101111001100010000	20	20	1048107752
11100101100100111010011100100100100	11010101001111000011100100101100100	15	15	578014200
11011100111001001001100100101011000	11100100111101001110010110000010100	15	15	477356648
11010110001111100100001100110011000	11101001100100111101000101001101000	14	14	394387240
11110001111000010011100100101011000	11111111001000101000101000110100100	14	14	403016528
11111000010011011010100111010001000	11110100010100111010010011001101000	13	13	217897624
11111001001001010011001110010011000	11001110110110010000111000101100100	15	15	463391848
11100011110010010110010011010011000	11011000101111110011000000110110000	15	15	527816384
11110100110111001000110100110000100	11011110100111000110011001001001000	16	16	617125752
11001111011000101010011001010011000	11110011110001100001010011010010100	13	13	291831712
11111111100010001001110010010000100	11110110010001110100011001011000100	12	13	131665992
11101001100011011010110001011100000	11111001010001010011100011101001000	11	11	55507104
11111110000100010011101001001011000	11111010001110000111100010011010000	17	17	793664856
11011100100011100110001111000010100	11101100101001010110001101001011000	7	7	2295160
11101100110100010011100101100011000	11111101010011100001100011100001000	13	13	222229528
11111000011011001001001110011100000	11111100010001010011011000110100100	12	12	141871984
11110010101010011000111100110010000	11111100101010010100100101100011000	14	14	413378256
11111010101000111010010010010010100	11001111101000110010011100110001000	17	17	739982640
11011100001100101111000111000101000	11001101110001011000110101001110000	17	18	710475328
11001110010110001110110010011000100	11100111001011000110001100110011000	8	8	9202816
11101100100100101110100110101000100	11111001011000100101100111000110000	15	15	395457664
11001110011011001100010011011000100	11110001111000100110100011101100000	14	14	315303248
11101011000111110100100010010011000	11110110001001011000111010001110000	16	16	755663400
10111001110100011000101110001100100	10111110101001110001010001100100100	16	16	648433640
11001101100110010011100101111000000	11101010011000111101100010001101000	20	20	1037177536
11110011010010010111000101100010100	11100110001101001101001100110010100	12	12	98610704
11100110100110011010001110010100100	11011010110000111011000111000011000	13	13	274612792
11111000110010011000111100001110000	10111001100111000011001100101100100	13	13	257144952
11101101000110001111000101100010100	11011001001111100001101100001011000	14	14	274170208
11110110001001001111001001110010000	11101100011100010011100011011000100	12	12	119383792
10111010010110101000101110010101000	11100111010011010001110010001010100	18	18	748793232
11101010010011110100100011001110000	11011001010100111100100011001101000	10	10	39970304
11100110101100100110100011010100100	11110001110001100011100100110101000	15	15	491497792
11101010001110101001101001001100100	11001101111111000100100110010000100	16	16	571583080
11100111001001001100101111000011000	11110010100110100100111011000101000	10	10	42030496
11110010011110110001110000100010100	11111001011001001011001100010011000	13	13	257732880
11011101101011000010011001110000100	11110010011101100001100011010110000	19	19	913366176
11101001001110100101101001001110000	11011110001011000110100110100010100	15	15	500896648
11111101000100101010011000110010100	11111000100111000110001011100011000	15	15	455370608
11110010110001100011011000110010100	11011000110011110110100011001000100	17	17	715444704
11101001101110000011001110101010000	11111100100011000110101100010010100	19	19	896620920
11110010011000111100100110101001000	11110100011010001011111001100000100	14	14	378728936
11101101001001110100101110000100100	11111001010001010011011010010011000	14	14	340602864
11100110011100111000001111100100000	11111000100110011100001100110110000	15	15	526674696
11110001100101010100111101000101000	11110110101010011101000100011100000	16	16	821436392
11100011011001001110100011110001000	11110110001001101010011010101000100	18	18	903895992
11110011000101001111000101001100100	11111001101000011010100100110011000	14	14	427224112
11101010010110100011011000101110000	11100100111100100100110110100011000	14	14	240355592
11110011100010011100011100001100100	11001110100011011101001001100010100	12	12	108533856
11110011100010010111000010110011000	11111011101001001000100011010100100	15	15	434355176
11101001100011100110010011100010100	11011011100010011010001101001110000	18	18	953764080
11110011101101000110010011100100000	11011111100001101100100101000011000	21	24	1048737096
11110010100101010011100101001100100	11100111101001011000110010001110000	8	8	6044784
11100100111001101000110111000011000	11110011001111000001001011100011000	12	12	139828784
11010010110111001001101001100100100	11001111100100100101101101010010000	17	17	761826336
11001110011000110110011010011001000	11110000111100100100110010111001000	11	11	70066792
11010110100111100101000011101000100	11111101000000111110010001110001000	16	16	631014872
11011100101001110010101001010010100	11100100111000111100110000110100100	16	16	769448944
11110010100110001110011001100100100	11101010011101011001001001110001000	16	16	704488856
11111000101100010101010010101100100	11100111001010010011010011010010100	10	10	32230688
11101101011000110001010011010100100	10101101001111010001100010110110000	13	13	142279072
11011001100110001101001011001100100	11011110000011110010110001110010000	12	12	151861744
11011001011000110100111011000101000	11001110011100110001010100111001000	16	16	598296104
11101101001100001101011000110110000	11110110010010001111011001000100100	11	11	60975008
11011000110101111000001010110010100	11001111010001011001010011010100100	16	16	596555824
11110010011010101001001111000101000	11111000111001101100100100010011000	17	17	865543568
11110001100111001011000100101100100	11011001011000111011000111100000100	13	13	216677720
10110111110100001110011000100011000	11100101001011100100101110011000100	21	21	1040682224
11011011000110011110010000110011000	11111001000100110100111001011000100	14	14	306536248
11100111100111100100001000101010100	11111100010111000001110000110011000	12	12	133906224
11001110101100111110100000010010100	11111010000111101000010011010010100	16	16	572161424
11111001010100111000011111001000000	11111001001001001011100011100011000	13	13	196655304
11110100011100101000111011100001000	11010100110011100011001011010110000	14	14	236892056
11010101100011111101100010010010000	11111001001001010011100011001010100	13	13	237976896
11100100111110011011000100010010100	11110100011100001101101100010011000	13	14	226597608
11011100100110010011100011001011000	11001110011110000110001101110010000	19	19	1012033128
11101001101001110100111100000100100	11011101010010101001110001001010100	12	12	132645408
11100110010111001010011100001011000	11011111000010011010101001010010100	16	16	630998488
11111101001010110010100100101001000	11101001010011111101000101001000100	15	15	476255760
11001011100100110011101010010010100	11100011100101001110110001100011000	12	12	143524152
11100110111001000111001000110101000	10111110100001110010011010100101000	19	19	937392520
10111111000101010010010010110011000	11110110011100010100001100110010100	14	14	280115600
11101011000110001100110110100100100	11101010001110011100100100110011000	17	17	662537000
11100100111010010100101110001010100	11111101101001100011000101011000000	13	13	225231368
10111010100100111000111110000100100	11111000010100111001110100011000100	12	12	100305736
10111001110100100110010100111000100	11110011001101000110100011001011000	18	18	954293752
11110001101010010110010100110110000	11010100111001110100010011001010100	19	19	1036902472
11111001010000111010010011010010100	11101010011100010010111010100110000	17	17	788789848
11111001010011001010001011100101000	11100011111000010011001110101010000	15	15	365359464
11010011001111011000100100110010100	11110100100101001011101001100011000	12	12	155693824
11110100010101101110000011001100100	11101000111000101110010100110101000	15	15	349065720
11111001000110110010001101001010100	11110010011001001111110010000010100	11	11	76816968
11111100010000101101101001001011000	11110010010111001001010011011000100	16	16	500573184
